Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
DOT,Department of Transportation,DOT 50 Transportation Planning and Design Section,M,107333,0,0,25
DOT,Department of Transportation,DOT 50 Transportation Planning and Design Section,M,75500,0,0,16
DOT,Department of Transportation,DOT 50 Transportation Property Acquisition Section,M,117424,0,0,25
DOT,Department of Transportation,DOT 50 Transportation Property Acquisition Section,F,114153.9727,0,0,25
DOT,Department of Transportation,DOT 50 Transportation Property Acquisition Section,M,88875.94,0,0,21
DOT,Department of Transportation,DOT 50 Transportation Property Acquisition Section,M,78525.94,0,0,21
DOT,Department of Transportation,DOT 50 Transportation System Engineering,M,150125.13,0,0,M3
DOT,Department of Transportation,DOT 50 Transportation System Engineering,M,86103,986.71,1399.19,18
DOT,Department of Transportation,DOT 50 Transportation System Engineering,F,102682,3611.72,8175.59,22
DOT,Department of Transportation,DOT 50 Transportation System Engineering,M,95396.6114,1047.6,0,22
DOT,Department of Transportation,DOT 50 Transportation System Engineering,M,115459.11,0,0,25
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,93986,14740.72,7472.55,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,107367,24624.71,4580.14,N23
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,107367,24398.93,4580.14,N23
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,86103,6352.95,4049.84,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,89653,583.04,1365,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,86103,6855.45,6836.38,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,93986,9425.34,0,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,73975.1324,13715.98,0,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,59872.0419,8769.98,0,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,79948.8338,10375.6,0,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,88500.4939,16069.12,0,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,73625.729,14878.74,0,20
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,79100.9716,8989.63,0,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,57003.4669,5241.56,0,18
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,48989.655,4068.84,0,14
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,71759.655,7736,0,14
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,66833,3132.97,0,14
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,68333,1453.76,0,14
DOT,Department of Transportation,DOT 50 Transportation Technical Center,M,48000,0,0,14
DPS,Department of Permitting Services,DPS 75 Central Services Unit,F,98228,0,4186.89,N21
DPS,Department of Permitting Services,DPS 75 Central Services Unit,F,128531.0047,0,0,N27
DPS,Department of Permitting Services,DPS 75 Central Services Unit,F,86103,0,0,N18
DPS,Department of Permitting Services,DPS 75 Central Services Unit,F,97428.145,0,0,N21
DPS,Department of Permitting Services,DPS 75 Central Services Unit,F,71280.94,0,0,16
DPS,Department of Permitting Services,DPS 75 Central Services Unit,M,75123.405,0,0,16
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,112267,891.16,8950.52,24
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,112267,9454.22,3448.74,24
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,F,112267,889.28,4462.97,24
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,112267,712.92,8950.52,24
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,122842.0007,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,122842.0016,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,122842.0042,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,122842,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,F,110913.4075,7032.72,0,24
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,117999.4363,680.78,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,M,117695.9979,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Bldg/LS/Access/FPS,F,141017.86,0,0,M3
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,112267,10507.65,1824.42,24
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,98228,0,7816.14,21
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,112267.0045,808.81,0,24
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367,0,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367,118.25,8554.02,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,140050.31,0,0,M3
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367,2276.05,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367.0046,0,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367,2285.41,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,117424,0,0,N25
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,107367,0,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,106191.1912,20283.83,0,24
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,102678.882,0,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,93439.9627,1616.6,0,24
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,88953.3172,176.58,0,21
DPS,Department of Permitting Services,DPS 75 Commercial Electrical and FPS Inspections,M,85333,0,0,21
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,117424,0,1908.14,N25
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,122842,0,1842.72,26
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,122842,0,2548.44,26
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,122842,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,107367,3018.8,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,122842,0,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,138806.34,0,0,M3
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,98228,2441.17,0,21
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,107367,6278.92,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,102785.16,1809.57,0,26
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,112267,0,0,24
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,78481.6643,3283.44,0,19
DPS,Department of Permitting Services,DPS 75 Commercial Structural and Complex Structures,M,83333,1021.66,0,19
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",M,122842,0,9804.36,26
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",M,122842,0,9631.32,26
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",M,122842,0,9804.36,26
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",F,122842,0,5835.68,26
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",M,133161.79,0,0,M3
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",F,103150.9049,825,0,24
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",M,90000,0,0,25
DPS,Department of Permitting Services,"DPS 75 Commercial Sustainability, Energy, and Mechanical",F,95299,0,0,25
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82436,0,6539.54,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,89948,427.65,7146.51,19
DPS,Department of Permitting Services,DPS 75 Customer Support,F,82436,1377.17,6539.54,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,89948,2715.82,7146.51,19
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82436,0,5770.52,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82436,20130.96,6539.54,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,82436,225.49,6539.54,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82436,0,6539.54,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,152940,0,0,M3
DPS,Department of Permitting Services,DPS 75 Customer Support,F,82436,187.76,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82197.9423,0,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,69442,0,1128.53,13
DPS,Department of Permitting Services,DPS 75 Customer Support,F,82436,0,0,19
DPS,Department of Permitting Services,DPS 75 Customer Support,F,76077.7924,10897.59,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,128245.01,0,0,M3
DPS,Department of Permitting Services,DPS 75 Customer Support,M,82436,0,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,77285.6416,4758.44,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,78204.9065,454.5,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,78740.5151,56.79,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,65168.0002,0,0,16
DPS,Department of Permitting Services,DPS 75 Customer Support,F,71667.0412,258.42,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,57219.4352,4764.63,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,71898.9867,0,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,62385.9838,6995.19,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,69490.8729,435.78,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,75560.2924,2761.07,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,M,66169.075,0,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,F,60427.9679,1208.55,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,51098.01,110.58,0,19
DPS,Department of Permitting Services,DPS 75 Customer Support,F,55431.01,1099.65,0,19
DPS,Department of Permitting Services,DPS 75 Customer Support,F,68818.64,0,0,19
DPS,Department of Permitting Services,DPS 75 Customer Support,F,57078.18,0,0,12
DPS,Department of Permitting Services,DPS 75 Customer Support,F,49333,0,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,F,59333,256.74,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,55431.01,0,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,F,119670,0,0,M3
DPS,Department of Permitting Services,DPS 75 Customer Support,M,67445,0,0,17
DPS,Department of Permitting Services,DPS 75 Customer Support,F,49333,106.78,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,F,62000,0,0,16
DPS,Department of Permitting Services,DPS 75 Customer Support,M,54000,0,0,16
DPS,Department of Permitting Services,DPS 75 Customer Support,M,49333,0,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support,M,49333,0,0,15
DPS,Department of Permitting Services,DPS 75 Customer Support and Outreach Division,F,172415.22,0,0,M2
DPS,Department of Permitting Services,DPS 75 Customer Support and Outreach Division,F,127013.7808,0,0,N28
DPS,Department of Permitting Services,DPS 75 Director,M,210000,0,0,EX1
DPS,Department of Permitting Services,DPS 75 Director's Office,M,196059,0,0,M1
DPS,Department of Permitting Services,DPS 75 Director's Office,F,134500,0,0,N28
DPS,Department of Permitting Services,DPS 75 Director's Office,F,132345.94,0,0,N28
DPS,Department of Permitting Services,DPS 75 Director's Office,F,70343,0,0,N18
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,F,148049.06,0,0,M3
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,117424,0,0,N25
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367.0021,1858.32,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,117424,0,0,N25
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367.0027,3409.37,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,117424,0,0,N25
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,77.48,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,3672.9,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,11706.12,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,0,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,232.33,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,7602.34,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,8846.82,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,107367,4165.59,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,102955.1594,5894.74,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,F,96315.1681,4740.24,0,23
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,89171.87,392.01,0,23
DPS,Department of Permitting Services,DPS 75 Commercial Building Construction Division,M,175873,0,0,M2
DPS,Department of Permitting Services,DPS 75 Fire Code Compliance,M,87333,0,0,24
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,134500,0,0,N28
DPS,Department of Permitting Services,DPS 75 Information Technology Services,F,134500,0,2185.69,N28
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,134500,0,4442.36,N28
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,122842.0043,0,0,N26
DPS,Department of Permitting Services,DPS 75 Information Technology Services,F,122842,0,0,N26
DPS,Department of Permitting Services,DPS 75 Information Technology Services,F,53632.6575,0,0,11
DPS,Department of Permitting Services,DPS 75 Information Technology Services,F,49329.4028,0,0,11
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,80561.6083,0,0,N23
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,152940,0,0,M3
DPS,Department of Permitting Services,DPS 75 Information Technology Services,M,85214.655,0,0,N26
DPS,Department of Permitting Services,DPS 75 Land Development Division,M,142465.31,0,1354.32,M3
DPS,Department of Permitting Services,DPS 75 Land Development Division,F,175873,0,0,M2
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,95467.4589,481.94,0,23
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,107367,2273.36,8554.02,23
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,107367,9197.62,8554.02,23
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,107367,774.3,0,23
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,98228,1665.94,1596.27,21
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,107367,0,4821.04,23
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,F,117424,451.38,5013.3,N25
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,68225.432,1408.48,0,19
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,71166.4188,3739.3,0,19
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,80038.5579,1096.72,0,21
DPS,Department of Permitting Services,DPS 75 Land Development Right-of-Way Inspection,M,68755.94,3340.77,0,19
